match_id,matchup,p1_ai,p2_ai,winner_label,winner_index,termination,turns_completed,loadout_deck,loadout_class,loadout_barracks,loadout_battlefields,p1_final_score,p2_final_score
949,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,11,Siege Masters,Vanguard,Sanctum of the Fallen,"Grand Cathedral, Silent Chasm, Breach Point",40.0,70.25
950,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Arcane Nexus, Ironheart Forges, Martyr’s Square",79.25,64.25
951,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,High Command Spire,"Silent Chasm, Bloodletting Altar, Grand Cathedral",37.5,92.0
952,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,45,Arcane Manipulators,Vanguard,High Command Spire,"Grand Cathedral, Ironheart Forges, Scorched Wastes",104.0,23.25
953,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,High Command Spire,"Grand Cathedral, Martyr’s Square, Bloodletting Altar",118.25,41.0
954,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,6,Relentless Assault,Storm Warden,Quartermaster's Bastion,"Ironheart Forges, Silent Chasm, Scorched Wastes",16.5,71.75
955,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,21,Arcane Manipulators,Storm Warden,Ossuary Keep,"Silent Chasm, Martyr’s Square, Breach Point",86.0,13.25
956,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Ossuary Keep,"Hall of Mirrors, Silent Chasm, Ironheart Forges",87.5,50.25
957,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,10,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Arcane Nexus, Martyr’s Square, Bloodletting Altar",80.75,26.25
958,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,Quartermaster's Bastion,"Grand Cathedral, Hall of Mirrors, Ironheart Forges",149.25,130.75
959,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Sanctum of the Fallen,"Grand Cathedral, Ironheart Forges, Breach Point",111.75,90.25
960,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Arcane Nexus, Breach Point, Grand Cathedral",97.5,66.5
961,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,Quartermaster's Bastion,"Bloodletting Altar, Martyr’s Square, Grand Cathedral",128.25,143.0
962,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,High Command Spire,"Hall of Mirrors, Bloodletting Altar, Scorched Wastes",66.0,104.5
963,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,16,Siege Masters,Storm Warden,Sanctum of the Fallen,"Bloodletting Altar, Ironheart Forges, Arcane Nexus",22.25,93.75
964,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,Ossuary Keep,"Hall of Mirrors, Breach Point, Arcane Nexus",130.75,142.5
965,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Silent Chasm, Martyr’s Square, Hall of Mirrors",83.0,75.75
966,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Sacrificial Cult,Vanguard,High Command Spire,"Breach Point, Bloodletting Altar, Ironheart Forges",23.75,121.0
967,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Grand Cathedral, Ironheart Forges, Breach Point",96.25,138.75
968,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Inspiring Defenders,Storm Warden,Ossuary Keep,"Martyr’s Square, Arcane Nexus, Silent Chasm",77.25,95.0
969,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Breach Point, Hall of Mirrors, Scorched Wastes",103.5,173.5
970,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Grand Cathedral, Hall of Mirrors, Scorched Wastes",99.0,81.5
971,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,14,Siege Masters,Storm Warden,Ossuary Keep,"Bloodletting Altar, Martyr’s Square, Breach Point",36.25,72.75
972,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Bloodletting Altar, Hall of Mirrors, Silent Chasm",84.75,58.75
973,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Sacrificial Cult,Grand Strategist,Quartermaster's Bastion,"Scorched Wastes, Hall of Mirrors, Bloodletting Altar",133.25,149.75
974,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Silent Chasm, Martyr’s Square, Bloodletting Altar",70.5,88.5
975,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Scorched Wastes, Ironheart Forges, Arcane Nexus",113.0,144.75
976,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Storm Warden,High Command Spire,"Hall of Mirrors, Bloodletting Altar, Silent Chasm",75.0,72.0
977,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Sanctum of the Fallen,"Silent Chasm, Breach Point, Grand Cathedral",95.25,62.25
978,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,High Command Spire,"Ironheart Forges, Hall of Mirrors, Grand Cathedral",49.75,109.0
979,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Sanctum of the Fallen,"Arcane Nexus, Bloodletting Altar, Martyr’s Square",65.5,135.5
980,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Breach Point, Silent Chasm, Ironheart Forges",75.25,63.25
981,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,Sanctum of the Fallen,"Arcane Nexus, Silent Chasm, Martyr’s Square",50.25,123.5
982,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,High Command Spire,"Ironheart Forges, Hall of Mirrors, Bloodletting Altar",124.75,151.5
983,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Silent Chasm, Martyr’s Square, Bloodletting Altar",153.25,83.25
984,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,Quartermaster's Bastion,"Breach Point, Martyr’s Square, Arcane Nexus",80.5,62.25
985,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,50,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Arcane Nexus, Silent Chasm, Breach Point",58.25,124.25
986,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,47,Siege Masters,Arch-Hierarch,High Command Spire,"Hall of Mirrors, Scorched Wastes, Silent Chasm",143.0,53.75
987,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,10,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Grand Cathedral, Ironheart Forges, Scorched Wastes",74.5,42.5
988,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Bloodletting Altar, Ironheart Forges, Grand Cathedral",77.75,51.5
989,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Grand Strategist,Quartermaster's Bastion,"Scorched Wastes, Arcane Nexus, Silent Chasm",141.25,112.75
990,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,High Command Spire,"Silent Chasm, Scorched Wastes, Ironheart Forges",88.25,63.5
991,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Arch-Hierarch,High Command Spire,"Silent Chasm, Breach Point, Arcane Nexus",87.25,56.5
992,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Ossuary Keep,"Hall of Mirrors, Scorched Wastes, Breach Point",111.75,60.0
993,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Martyr’s Square, Arcane Nexus, Grand Cathedral",36.75,105.5
994,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Arcane Nexus, Hall of Mirrors, Ironheart Forges",91.5,54.5
995,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Martyr’s Square, Ironheart Forges, Breach Point",72.0,48.25
996,mediocre_vs_good,mediocre,good,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Ironheart Forges, Scorched Wastes",75.25,79.5
997,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Inspiring Defenders,Arch-Hierarch,War-Wrought Citadel,"Arcane Nexus, Scorched Wastes, Bloodletting Altar",96.75,102.0
998,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Siege Masters,Vanguard,Ossuary Keep,"Bloodletting Altar, Breach Point, Silent Chasm",83.0,64.5
999,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Sanctum of the Fallen,"Silent Chasm, Grand Cathedral, Hall of Mirrors",97.25,53.5
1000,mediocre_vs_good,mediocre,good,Player 2,1,winner_declared,51,Sacrificial Cult,Storm Warden,Ossuary Keep,"Martyr’s Square, Grand Cathedral, Ironheart Forges",63.5,74.5
1001,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,High Command Spire,"Ironheart Forges, Silent Chasm, Grand Cathedral",40.75,106.75
1002,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Breach Point, Ironheart Forges, Hall of Mirrors",59.0,97.75
1003,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Breach Point, Scorched Wastes, Bloodletting Altar",83.25,43.25
1004,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Inspiring Defenders,Arch-Hierarch,Ossuary Keep,"Scorched Wastes, Arcane Nexus, Martyr’s Square",164.0,24.0
1005,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Grand Strategist,War-Wrought Citadel,"Bloodletting Altar, Arcane Nexus, Silent Chasm",152.5,98.5
1006,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Ossuary Keep,"Martyr’s Square, Grand Cathedral, Bloodletting Altar",79.75,79.0
1007,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,14,Sacrificial Cult,Vanguard,Ossuary Keep,"Silent Chasm, Ironheart Forges, Arcane Nexus",23.0,83.25
1008,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,High Command Spire,"Bloodletting Altar, Scorched Wastes, Silent Chasm",98.0,79.0
1009,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,15,Siege Masters,Storm Warden,Quartermaster's Bastion,"Grand Cathedral, Breach Point, Ironheart Forges",86.5,23.25
1010,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,16,Sacrificial Cult,Storm Warden,Ossuary Keep,"Hall of Mirrors, Bloodletting Altar, Silent Chasm",109.25,7.5
1011,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Arch-Hierarch,High Command Spire,"Grand Cathedral, Martyr’s Square, Breach Point",75.75,59.75
1012,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,35,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Bloodletting Altar, Hall of Mirrors, Silent Chasm",38.75,102.5
1013,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,16,Arcane Manipulators,Arch-Hierarch,War-Wrought Citadel,"Breach Point, Scorched Wastes, Ironheart Forges",79.75,22.75
1014,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Grand Strategist,Quartermaster's Bastion,"Hall of Mirrors, Silent Chasm, Martyr’s Square",132.0,137.5
1015,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,42,Relentless Assault,Storm Warden,Ossuary Keep,"Bloodletting Altar, Arcane Nexus, Silent Chasm",25.5,113.75
1016,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,22,Sacrificial Cult,Vanguard,War-Wrought Citadel,"Martyr’s Square, Silent Chasm, Grand Cathedral",5.25,116.5
1017,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,36,Arcane Manipulators,Storm Warden,Sanctum of the Fallen,"Ironheart Forges, Breach Point, Arcane Nexus",25.0,86.75
1018,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Grand Strategist,War-Wrought Citadel,"Scorched Wastes, Grand Cathedral, Breach Point",112.0,139.25
1019,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,16,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Scorched Wastes, Martyr’s Square, Bloodletting Altar",98.0,66.5
1020,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Martyr’s Square, Hall of Mirrors, Silent Chasm",93.0,46.25
1021,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,High Command Spire,"Bloodletting Altar, Grand Cathedral, Scorched Wastes",85.25,70.0
1022,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Vanguard,Ossuary Keep,"Bloodletting Altar, Arcane Nexus, Hall of Mirrors",72.75,75.5
1023,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Ironheart Forges, Hall of Mirrors",125.5,63.0
1024,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,38,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Grand Cathedral, Martyr’s Square, Arcane Nexus",170.25,56.0
1025,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,27,Sacrificial Cult,Storm Warden,Sanctum of the Fallen,"Bloodletting Altar, Hall of Mirrors, Grand Cathedral",36.5,106.5
1026,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,9,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Breach Point, Arcane Nexus, Grand Cathedral",79.75,20.5
1027,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,6,Relentless Assault,Vanguard,War-Wrought Citadel,"Grand Cathedral, Breach Point, Arcane Nexus",78.75,19.5
1028,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,21,Sacrificial Cult,Arch-Hierarch,Sanctum of the Fallen,"Silent Chasm, Arcane Nexus, Martyr’s Square",97.0,28.25
1029,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Breach Point, Ironheart Forges, Martyr’s Square",67.0,67.75
1030,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Quartermaster's Bastion,"Martyr’s Square, Bloodletting Altar, Hall of Mirrors",44.5,101.5
1031,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Arch-Hierarch,War-Wrought Citadel,"Scorched Wastes, Hall of Mirrors, Bloodletting Altar",72.0,119.25
1032,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Vanguard,Quartermaster's Bastion,"Silent Chasm, Breach Point, Grand Cathedral",103.75,29.25
1033,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,30,Inspiring Defenders,Storm Warden,War-Wrought Citadel,"Grand Cathedral, Breach Point, Martyr’s Square",62.25,112.75
1034,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,50,Arcane Manipulators,Ash Chancellor,High Command Spire,"Grand Cathedral, Breach Point, Bloodletting Altar",49.5,116.25
1035,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Ash Chancellor,Quartermaster's Bastion,"Scorched Wastes, Ironheart Forges, Hall of Mirrors",119.0,43.25
1036,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Scorched Wastes, Arcane Nexus",30.5,101.0
1037,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Ash Chancellor,High Command Spire,"Scorched Wastes, Bloodletting Altar, Ironheart Forges",78.25,105.75
1038,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Ash Chancellor,Ossuary Keep,"Ironheart Forges, Silent Chasm, Arcane Nexus",66.75,101.25
1039,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Sacrificial Cult,Ash Chancellor,High Command Spire,"Bloodletting Altar, Silent Chasm, Ironheart Forges",94.75,70.5
1040,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Vanguard,High Command Spire,"Martyr’s Square, Bloodletting Altar, Arcane Nexus",93.0,50.5
1041,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,Ossuary Keep,"Arcane Nexus, Hall of Mirrors, Ironheart Forges",94.5,57.0
1042,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,52,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Silent Chasm, Bloodletting Altar, Grand Cathedral",145.75,119.0
1043,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,15,Siege Masters,Grand Strategist,Ossuary Keep,"Scorched Wastes, Breach Point, Arcane Nexus",18.0,124.25
1044,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,43,Arcane Manipulators,Arch-Hierarch,Sanctum of the Fallen,"Scorched Wastes, Breach Point, Grand Cathedral",47.25,86.5
1045,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,16,Relentless Assault,Vanguard,Sanctum of the Fallen,"Hall of Mirrors, Grand Cathedral, Arcane Nexus",106.75,23.0
1046,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Sacrificial Cult,Storm Warden,War-Wrought Citadel,"Ironheart Forges, Hall of Mirrors, Silent Chasm",86.75,46.5
1047,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,51,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Hall of Mirrors, Scorched Wastes, Martyr’s Square",131.5,122.0
1048,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Relentless Assault,Arch-Hierarch,Sanctum of the Fallen,"Bloodletting Altar, Hall of Mirrors, Ironheart Forges",91.5,125.25
1049,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,27,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Scorched Wastes, Silent Chasm, Grand Cathedral",66.0,142.0
1050,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Siege Masters,Storm Warden,Ossuary Keep,"Hall of Mirrors, Grand Cathedral, Ironheart Forges",107.25,39.0
1051,mediocre_vs_mediocre,mediocre,mediocre,Player 1,0,winner_declared,10,Sacrificial Cult,Vanguard,Ossuary Keep,"Silent Chasm, Ironheart Forges, Hall of Mirrors",80.25,24.0
1052,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Ash Chancellor,War-Wrought Citadel,"Martyr’s Square, Breach Point, Hall of Mirrors",61.25,97.25
1053,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,13,Inspiring Defenders,Grand Strategist,Quartermaster's Bastion,"Ironheart Forges, Breach Point, Bloodletting Altar",13.75,128.5
1054,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Arcane Manipulators,Storm Warden,Sanctum of the Fallen,"Ironheart Forges, Grand Cathedral, Arcane Nexus",51.75,105.25
1055,mediocre_vs_mediocre,mediocre,mediocre,Player 2,1,winner_declared,51,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Scorched Wastes, Breach Point, Grand Cathedral",72.5,84.25
